Planet Transit Midpoint Value,Planet Transit Midpoint Upper Unc,Planet Transit Midpoint Lower Unc,Planet Transit Midpoint Limit Flag,Planet Orbital Period Value,Planet Orbital Period Upper Unc,Planet Orbital Period Lower Unc,Planet Orbital Period Limit Flag,Planet Transit Duration Value,Planet Transit Duration Upper Unc,Planet Transit Duration Lower Unc,Planet Transit Duration Limit Flag,Planet Transit Depth Value,Planet Transit Depth Upper Unc,Planet Transit Depth Lower Unc,Planet Transit Depth Limit Flag,Planet Radius Value,Planet Radius Value Upper Unc,Planet Radius Value Lower Unc,Planet Radius Limit Flag,Planet Insolation Value,Planet Equilibrium Temperature Value,TESS Magnitude,TESS Magnitude Upper Unc,TESS Magnitude Lower Unc,TESS Magnitude Limit Flag,Stellar Distance,Stellar Distance Upper Unc,Stellar Distance Lower Unc,Stellar Distance Limit Flag,Stellar Effective Temperature Value,Stellar Effective Termperature Upper Unc,Stellar Effective Termperature Lower Unc,Stellar Effective Temperature Limit Flag,Stellar log(g) Value,Stellar log(g) Upper Unc,Stellar log(g) Lower Unc,Stellar log(g) Limit Flag,Stellar Radius Value,Stellar Radius Upper Unc,Stellar Radius Lower Unc,Stellar Radius Limit Flag,Label
2459363.823865,0.0037939999999999996,-0.0037939999999999996,0,10.6895417,0.0029701000000000003,-0.0029701000000000003,0,3.6496675000000005,0.6652289,-0.6652289,0,643.3958437000001,75.67829,-75.67829,0,3.7848,2.0968177,-2.0968177,0,281.55899500000004,1044.7493296,9.3397,0.006,-0.006,0,164.406,1.3145,-1.3145,0,6255.0,135.269,-135.269,0,4.19885,0.0866151,-0.0866151,0,1.45476,0.06666330000000001,-0.06666330000000001,0,0
2459363.4988740003,0.001232,-0.001232,0,3.0421334,0.00026680000000000003,-0.00026680000000000003,0,1.5964684999999998,0.11349300000000001,-0.11349300000000001,0,2054.3050276999998,137.59407,-137.59407,0,16.8899988,15.51775,-15.51775,0,4675.493730300001,2109.0001921,9.8062,0.006,-0.006,0,335.446,2.496,-2.496,0,5715.4,211.2,-211.2,0,3.92,0.4,-0.4,0,2.40325,0.107332,-0.107332,0,0
2459383.028423,0.004545,-0.004545,0,14.317276300000001,0.0001865,-0.0001865,0,5.368,0.439,-0.439,0,1310.0,1.25756,-1.25756,0,6.03394,0.289135,-0.289135,0,334.623,1191.0,9.657,0.006,-0.006,0,283.585,3.343,-3.343,0,7596.0,144.339,-144.339,0,4.270630000000001,0.0813654,-0.0813654,0,1.61,0.06,-0.06,0,0
2459369.101131,0.0034189999999999997,-0.0034189999999999997,0,9.2169868,0.0033595999999999995,-0.0033595999999999995,0,7.4821714,0.3069035,-0.3069035,0,2337.5691158000004,145.62653999999998,-145.62653999999998,0,14.0521119,1.0026306999999999,-1.0026306999999999,0,1556.9193602,1602.0876749000001,10.6163,0.006,-0.006,0,612.688,18.0425,-18.0425,0,6840.0,132.294,-132.294,0,3.72526,0.0949605,-0.0949605,0,2.7639699,0.130894,-0.130894,0,0
2459363.255517,0.0017460000000000002,-0.0017460000000000002,0,2.0131673,0.0002355,-0.0002355,0,1.3394144,0.2437009,-0.2437009,0,980.6717484,62.840469999999996,-62.840469999999996,0,5.885327200000001,1.2339861,-1.2339861,0,7795.136805399999,2396.4903522,9.7688,0.006,-0.006,0,351.087,5.2135,-5.2135,0,8127.0,143.048,-143.048,0,4.24828,0.0766255,-0.0766255,0,1.7507599999999999,0.059562800000000006,-0.059562800000000006,0,0
2459364.142928,0.0013189999999999999,-0.0013189999999999999,0,3.5620305,0.000312,-0.000312,0,6.1441072,0.1025738,-0.1025738,0,4338.4269794,99.12874000000001,-99.12874000000001,0,16.4534086,0.8273218000000001,-0.8273218000000001,0,4654.1221653,2106.5860032,10.8267,0.006,-0.006,0,631.098,15.5705,-15.5705,0,7042.0,134.409,-134.409,0,3.8574599999999997,0.0842882,-0.0842882,0,2.42923,0.110312,-0.110312,0,0
2459364.300107,0.002682,-0.002682,0,4.475121499999999,0.0008923999999999999,-0.0008923999999999999,0,2.8830848999999996,0.359645,-0.359645,0,3015.7575096,180.38002,-180.38002,0,5.7006805,1.6489243999999998,-1.6489243999999998,0,277.734358,1041.1831995999999,12.0996,0.006,-0.006,0,284.225,5.731,-5.731,0,5225.05,115.648,-115.648,0,4.35079,0.0820206,-0.0820206,0,1.04312,0.0625251,-0.0625251,0,0
2459367.6193830003,0.00195,-0.00195,0,11.4041935,0.0027605,-0.0027605,0,1.7478968999999998,0.1705693,-0.1705693,0,2216.7191401,347.53546,-347.53546,0,18.1901191,7.189976,-7.189976,0,1064.6019947,1456.8558039000002,9.50494,0.006,-0.006,0,330.437,25.252,-25.252,0,6160.0,300.456,-300.456,0,3.55136,0.117524,-0.117524,0,3.0048201,0.26145799999999997,-0.26145799999999997,0,0
2459175.5997619997,0.000767,-0.000767,0,3.85589,3.3e-06,-3.3e-06,0,3.9555398999999998,0.0487446,-0.0487446,0,9747.603559700001,105.43871000000001,-105.43871000000001,0,14.522291300000001,0.5979688,-0.5979688,0,1062.0298035,1455.975026,11.7231,0.006999999999999999,-0.006999999999999999,0,488.66,5.497,-5.497,0,6244.5,102.1,-102.1,0,4.21,0.08,-0.08,0,1.43256,0.0567035,-0.0567035,0,1
2459379.961551,0.004501,-0.004501,0,3.9693722,3.5100000000000006e-05,-3.5100000000000006e-05,0,2.005,0.679,-0.679,0,570.0,3.00477,-3.00477,0,6.3435,0.529529,-0.529529,0,1088.68,1600.0,9.2752,0.006,-0.006,0,307.139,3.517,-3.517,0,7030.0,138.3,-138.3,0,3.86,0.09,-0.09,0,2.43,0.1,-0.1,0,0
2459386.167504,0.005183,-0.005183,0,2.2676081000000003,0.0010669,-0.0010669,0,1.671,0.377,-0.377,0,880.0,5.17289,-5.17289,0,6.4197,0.5883229999999999,-0.5883229999999999,0,541.948,1344.0,10.4708,0.006,-0.006,0,359.343,7.3985,-7.3985,0,5958.0,163.5,-163.5,0,3.87,0.08,-0.08,0,2.0,0.1,-0.1,0,0
2459388.679253,0.002435,-0.002435,0,1.488954,6.900000000000001e-06,-6.900000000000001e-06,0,1.816,0.265,-0.265,0,950.0,1.83735,-1.83735,0,15.4738,1.5511,-1.5511,0,10232.2,2801.0,10.3355,0.006999999999999999,-0.006999999999999999,0,1337.35,118.615,-118.615,0,9747.0,200.5,-200.5,0,3.54,0.1,-0.1,0,4.43,0.4,-0.4,0,0
2459382.3622669997,0.002545,-0.002545,0,3.7589382000000007,5.21e-05,-5.21e-05,0,2.75,0.27,-0.27,0,527.0,0.9234870000000001,-0.9234870000000001,0,7.61924,0.42889799999999995,-0.42889799999999995,0,3166.13,2089.0,9.087,0.006999999999999999,-0.006999999999999999,0,483.206,12.035,-12.035,0,9505.0,187.6,-187.6,0,3.83,0.07,-0.07,0,3.13,0.11,-0.11,0,0
2459376.681406,0.002517,-0.002517,0,7.4398907,4.35e-05,-4.35e-05,0,2.89,0.292,-0.292,0,1010.0,1.44085,-1.44085,0,4.85036,0.306659,-0.306659,0,123.356,928.0,10.0288,0.006,-0.006,0,205.112,1.175,-1.175,0,5822.0,133.5,-133.5,0,4.14,0.08,-0.08,0,1.45,0.07,-0.07,0,0
2459385.728999,0.013198,-0.013198,0,2.6646183,0.0028351,-0.0028351,0,4.135,0.775,-0.775,0,840.0,3.18309,-3.18309,0,4.25649,0.35575500000000004,-0.35575500000000004,0,32848.2,3750.0,10.4304,0.011000000000000001,-0.011000000000000001,0,458.16,17.575,-17.575,0,11526.0,399.9,-399.9,0,4.56,0.07,-0.07,0,1.52,0.07,-0.07,0,0
2459037.871491,0.001437,-0.001437,0,7.7121208,0.0011260999999999999,-0.0011260999999999999,0,2.4343481,0.30405590000000005,-0.30405590000000005,0,728.4849109,74.65436,-74.65436,0,3.004038,1.1901833,-1.1901833,0,219.2841258,981.4576127999999,7.7582,0.006,-0.006,0,58.5146,0.12605,-0.12605,0,5985.4,119.7,-119.7,0,4.4,0.08,-0.08,0,1.08958,0.0482412,-0.0482412,0,0
2458439.1351900003,0.0021899999999999997,-0.0021899999999999997,0,1.0817,0.00014,-0.00014,0,1.588,0.222,-0.222,0,341.533,0.495141,-0.495141,0,2.07554,0.083749,-0.083749,0,2462.7009749000003,1796.6880122999999,7.6818,0.006,-0.006,0,49.3375,0.09575,-0.09575,0,5759.2,38.2,-38.2,0,4.45,0.01,-0.01,0,1.02,0.01,-0.01,0,0
2459038.946551,0.001837,-0.001837,0,7.0673086,0.0009929000000000001,-0.0009929000000000001,0,3.7698983999999998,0.11289769999999999,-0.11289769999999999,0,11374.0675653,394.56216,-394.56216,0,19.861219000000002,1.1420913000000001,-1.1420913000000001,0,473.90839630000005,1189.9901055999999,11.943,0.006,-0.006,0,534.436,8.3535,-8.3535,0,5478.8,5470.4,-5470.4,0,4.4,2.0,-2.0,0,1.63563,0.0853693,-0.0853693,0,0
2459116.2099450002,0.0018449999999999999,-0.0018449999999999999,0,0.45026400000000005,3.45e-05,-3.45e-05,0,1.1871566,0.371195,-0.371195,0,331.3974583,39.905834000000006,-39.905834000000006,0,1.7032798999999998,2.363301,-2.363301,0,4762.264913,2118.717907,11.0876,0.006,-0.006,0,180.524,1.0295,-1.0295,0,5366.0,124.174,-124.174,0,4.49884,0.0816531,-0.0816531,0,0.898718,0.0486834,-0.0486834,0,0
2458355.491365,0.002384,-0.002384,0,3.6989935,2.8999999999999997e-05,-2.8999999999999997e-05,0,3.1714365,0.6214126,-0.6214126,0,202.5887314,23.731989000000002,-23.731989000000002,0,1.6638172999999998,2.1987064,-2.1987064,0,600.2526421,1262.4182658,9.8429,0.006,-0.006,0,151.543,0.485,-0.485,0,5811.0,126.011,-126.011,0,4.33357,0.0762952,-0.0762952,0,1.15018,0.05270349999999999,-0.05270349999999999,0,0
2459036.766978,0.003967,-0.003967,0,4.462077099999999,0.00012869999999999998,-0.00012869999999999998,0,4.5911335,0.4826391,-0.4826391,0,273.3030516,23.270058,-23.270058,0,2.957832,1.2778682,-1.2778682,0,1062.1041323,1456.0005002999999,10.7888,0.006,-0.006,0,339.264,2.196,-2.196,0,5515.2,119.3,-119.3,0,3.91,0.37,-0.37,0,1.72395,0.08322360000000001,-0.08322360000000001,0,0
2459248.474914,0.0017640000000000002,-0.0017640000000000002,0,39.6246028,0.0025556999999999997,-0.0025556999999999997,0,2.0733014,0.1825394,-0.1825394,0,4475.0174975,296.61777,-296.61777,0,17.180183300000003,26.279284999999998,-26.279284999999998,0,48.5321427,673.1736624,10.7108,0.006,-0.006,0,286.115,1.734,-1.734,0,5869.0,129.109,-129.109,0,4.07271,0.0811518,-0.0811518,0,1.56795,0.0765428,-0.0765428,0,0
2459039.642486,0.002569,-0.002569,0,5.921385900000001,0.0001072,-0.0001072,0,2.0729197,0.3982016,-0.3982016,0,1328.7177809,107.77869399999999,-107.77869399999999,0,2.6098734,1.2679927,-1.2679927,0,48.1562837,671.8665052,12.3813,0.006,-0.006,0,155.501,0.309,-0.309,0,4361.0,128.258,-128.258,0,4.59663,0.103323,-0.103323,0,0.687025,0.0593969,-0.0593969,0,0
2459064.118993,0.0016190000000000002,-0.0016190000000000002,0,30.081779700000002,0.002275,-0.002275,0,3.934256,0.1202367,-0.1202367,0,5387.6987779,163.77551,-163.77551,0,12.0155026,0.6760566,-0.6760566,0,58.009791500000006,703.874247,10.5663,0.006,-0.006,0,261.834,1.738,-1.738,0,5906.5,126.206,-126.206,0,4.16721,0.0781693,-0.0781693,0,1.41293,0.07297239999999999,-0.07297239999999999,0,0
2459089.903814,0.003095,-0.003095,0,7.1362966,0.0004913000000000001,-0.0004913000000000001,0,1.9458943,0.6487974,-0.6487974,0,826.1741694,106.12428999999999,-106.12428999999999,0,2.9744554,3.3181157,-3.3181157,0,170.51203059999997,921.6340387,10.9015,0.006,-0.006,0,199.286,0.9925,-0.9925,0,5559.0,130.709,-130.709,0,4.41401,0.0813556,-0.0813556,0,1.01775,0.052180899999999995,-0.052180899999999995,0,0
2458440.19448,0.00099,-0.00099,0,2.87436,0.00021,-0.00021,0,1.901,0.412,-0.412,0,2490.41,6.36835,-6.36835,0,7.913460000000001,0.685174,-0.685174,0,2011.82,1865.0,9.199010000000001,0.006,-0.006,0,183.952,0.919,-0.919,0,6805.0,242.2,-242.2,0,4.26,0.34,-0.34,0,1.44,0.1,-0.1,0,0
2458500.9938080003,0.008394,-0.008394,0,13.774999900000001,0.00022640000000000003,-0.00022640000000000003,0,5.1550404,0.6875011999999999,-0.6875011999999999,0,267.5243731,36.78226,-36.78226,0,2.8384120999999998,0.3408696,-0.3408696,0,206.21780619999998,966.4987355000001,9.15722,0.006,-0.006,0,160.125,1.503,-1.503,0,6266.98,136.509,-136.509,0,4.19069,0.0903409,-0.0903409,0,1.46908,0.0705025,-0.0705025,0,0
2459382.69012,0.004137,-0.004137,0,2.0341258,2.7000000000000002e-05,-2.7000000000000002e-05,0,3.658,0.493,-0.493,0,1020.0,1.45115,-1.45115,0,6.17442,0.400771,-0.400771,0,5515.59,2400.0,10.2956,0.006,-0.006,0,389.597,10.237,-10.237,0,6849.0,129.9,-129.9,0,3.99,0.09,-0.09,0,2.05,0.1,-0.1,0,0
2459385.10349,0.003721,-0.003721,0,4.471945099999999,2.6899999999999997e-05,-2.6899999999999997e-05,0,2.515,0.438,-0.438,0,110.0,0.314711,-0.314711,0,1.05897,0.077968,-0.077968,0,222.566,1076.0,9.6256,0.006,-0.006,0,92.9715,0.17795,-0.17795,0,5364.0,118.0,-118.0,0,4.5,0.08,-0.08,0,0.89,0.05,-0.05,0,0
2459378.525751,0.0009550000000000001,-0.0009550000000000001,0,9.330537699999999,2.14e-05,-2.14e-05,0,5.232,0.11,-0.11,0,5610.0,0.779648,-0.779648,0,15.2895,0.739889,-0.739889,0,299.515,1158.0,9.5378,0.006,-0.006,0,236.604,2.565,-2.565,0,6238.0,137.4,-137.4,0,3.94,0.08,-0.08,0,1.96,0.09,-0.09,0,0
2459382.7140349997,0.002699,-0.002699,0,5.257485400000001,3.15e-05,-3.15e-05,0,2.05,0.387,-0.387,0,1250.0,2.08509,-2.08509,0,2.88855,0.22932600000000003,-0.22932600000000003,0,69.4717,804.0,9.3456,0.006,-0.006,0,56.8503,0.12805,-0.12805,0,4846.0,123.1,-123.1,0,4.57,0.09,-0.09,0,0.76,0.05,-0.05,0,0
2459388.367541,0.002936,-0.002936,0,7.6247981,5.539999999999999e-05,-5.539999999999999e-05,0,1.938,0.191,-0.191,0,610.0,1.5190299999999999,-1.5190299999999999,0,2.09235,0.16074000000000002,-0.16074000000000002,0,38.5805,694.0,10.0819,0.006,-0.006,0,101.606,0.316,-0.316,0,5343.0,132.0,-132.0,0,4.58,0.09,-0.09,0,0.82,0.05,-0.05,0,0
2459365.246873,0.0068200000000000005,-0.0068200000000000005,0,16.155134,0.0002826,-0.0002826,0,3.528,0.439,-0.439,0,590.0,1.82875,-1.82875,0,2.42196,0.19326600000000002,-0.19326600000000002,0,39.0235,696.0,10.3468,0.006,-0.006,0,163.32,0.7415,-0.7415,0,5785.0,133.7,-133.7,0,4.45,0.08,-0.08,0,1.01,0.05,-0.05,0,0
2459196.115341,0.000509,-0.000509,0,4.0520368,4.4e-06,-4.4e-06,0,1.5605128000000001,0.0415174,-0.0415174,0,5512.4033193000005,112.85521000000001,-112.85521000000001,0,4.9523134,0.1788622,-0.1788622,0,38.54411939999999,635.4908204,10.7329,0.006999999999999999,-0.006999999999999999,0,52.616,0.11525,-0.11525,0,3779.0,157.0,-157.0,0,4.64,0.01,-0.01,0,0.607751,0.018172999999999998,-0.018172999999999998,0,1
2459386.781009,0.000504,-0.000504,0,4.7259465,4.9000000000000005e-06,-4.9000000000000005e-06,0,2.978,0.235,-0.235,0,6650.0,163.056,-163.056,0,19.3465,2.7441,-2.7441,0,1388.33,1700.0,9.550201,0.006,-0.006,0,230.661,1.5785,-1.5785,0,6203.0,124.8,-124.8,0,3.98,0.08,-0.08,0,1.86,0.08,-0.08,0,0
2459370.461327,0.008191,-0.008191,0,21.7008057,0.00030780000000000005,-0.00030780000000000005,0,9.387,2.917,-2.917,0,300.0,1.0951899999999999,-1.0951899999999999,0,3.2969800000000005,0.25722399999999995,-0.25722399999999995,0,492.038,1312.0,10.4078,0.006,-0.006,0,300.427,2.0575,-2.0575,0,5788.7,164.7,-164.7,0,4.22,0.12,-0.12,0,1.78,0.08,-0.08,0,0
2459383.280147,0.001714,-0.001714,0,4.9082538,1.95e-05,-1.95e-05,0,4.381,0.387,-0.387,0,7340.0,4.1764,-4.1764,0,15.8039,0.6900689999999999,-0.6900689999999999,0,2285.85,1926.0,9.944,0.006999999999999999,-0.006999999999999999,0,359.619,8.348,-8.348,0,7995.0,142.5,-142.5,0,4.2,0.08,-0.08,0,1.83,0.06,-0.06,0,0
2459385.015588,0.003249,-0.003249,0,1.3875331,9.699999999999999e-06,-9.699999999999999e-06,0,2.372,0.411,-0.411,0,1140.0,2.07593,-2.07593,0,3.73939,0.261331,-0.261331,0,2514.14,1972.0,10.4425,0.006,-0.006,0,182.238,1.485,-1.485,0,5678.0,131.9,-131.9,0,4.33,0.08,-0.08,0,1.14,0.06,-0.06,0,0
2459383.797001,0.004729,-0.004729,0,17.7424733,0.00021309999999999998,-0.00021309999999999998,0,3.082,0.328,-0.328,0,880.0,2.1381799999999997,-2.1381799999999997,0,2.00179,0.158804,-0.158804,0,12.8216,527.0,9.8496,0.006,-0.006,0,67.266,0.23755,-0.23755,0,4926.2,109.6,-109.6,0,4.67,0.08,-0.08,0,0.69,0.04,-0.04,0,0
2459385.73448,0.001146,-0.001146,0,5.412802,1.24e-05,-1.24e-05,0,4.168,0.108,-0.108,0,3860.0,1.21307,-1.21307,0,9.28727,0.438673,-0.438673,0,673.425,1419.0,9.3777,0.006,-0.006,0,175.367,1.526,-1.526,0,6468.0,134.0,-134.0,0,4.22,0.09,-0.09,0,1.47,0.06,-0.06,0,0
2459390.890785,0.000413,-0.000413,0,4.6182208,0.0001118,-0.0001118,0,2.6614433999999996,0.034810900000000006,-0.034810900000000006,0,20224.420984,227.58047000000002,-227.58047000000002,0,13.270416199999998,0.7797381,-0.7797381,0,204.8146553,964.8504568,11.3427,0.006,-0.006,0,198.251,0.9255,-0.9255,0,5328.0,136.083,-136.083,0,4.503369999999999,0.0818582,-0.0818582,0,0.8892180000000001,0.05143969999999999,-0.05143969999999999,0,0
2459390.971395,0.0008810000000000001,-0.0008810000000000001,0,3.4505468999999995,0.00018030000000000002,-0.00018030000000000002,0,3.0620477999999998,0.07526010000000001,-0.07526010000000001,0,14990.428703900001,276.17258,-276.17258,0,12.789962800000001,0.7583161,-0.7583161,0,432.63822530000004,1163.1908351,12.7714,0.006,-0.006,0,461.898,3.5425,-3.5425,0,5402.0,121.807,-121.807,0,4.374619999999999,0.082245,-0.082245,0,1.04301,0.0557789,-0.0557789,0,0
2459174.840517,0.000975,-0.000975,0,3.3106692000000004,3.5000000000000004e-06,-3.5000000000000004e-06,0,3.7033867,0.0541326,-0.0541326,0,9189.734252299999,110.29803000000001,-110.29803000000001,0,13.382013,0.6670256999999999,-0.6670256999999999,0,1061.5542425,1455.8120076,12.0682,0.006,-0.006,0,516.543,8.5035,-8.5035,0,6030.0,121.9,-121.9,0,4.22,0.08,-0.08,0,1.3514301000000002,0.0649749,-0.0649749,0,1
2459392.930271,0.006154,-0.006154,0,13.285252300000002,0.0027597,-0.0027597,0,6.5846254,0.3828494,-0.3828494,0,8427.1028365,521.3247,-521.3247,0,13.4288106,1.2517875,-1.2517875,0,371.08671039999996,1119.4084990000001,12.8668,0.009000000000000001,-0.009000000000000001,0,665.068,6.579,-6.579,0,5490.0,133.259,-133.259,0,4.09312,0.07992010000000001,-0.07992010000000001,0,1.45751,0.07962810000000001,-0.07962810000000001,0,0
2459393.531169,0.002156,-0.002156,0,4.8850899000000005,0.0006934,-0.0006934,0,5.1711404000000005,0.1815121,-0.1815121,0,6461.8679478,193.25471000000002,-193.25471000000002,0,16.950575699999998,1.2622433000000002,-1.2622433000000002,0,1459.5118697,1576.4189883,12.4532,0.006,-0.006,0,922.562,20.172,-20.172,0,5974.0,149.111,-149.111,0,3.8428199999999997,0.0854445,-0.0854445,0,2.0812199000000002,0.126088,-0.126088,0,1
2459391.055082,0.00042,-0.00042,0,3.041273,7.56e-05,-7.56e-05,0,1.5194332,0.035344400000000005,-0.035344400000000005,0,27761.676671200003,583.555,-583.555,0,24.3071,8.24196,-8.24196,0,201.63768249999998,961.0869359,12.5386,0.006999999999999999,-0.006999999999999999,0,209.435,0.9585,-0.9585,0,4034.0,123.647,-123.647,0,4.21431,0.117701,-0.117701,0,1.02777,0.101359,-0.101359,0,0
2459391.172587,0.000535,-0.000535,0,1.7591042000000001,6.0599999999999996e-05,-6.0599999999999996e-05,0,3.556697,0.0417135,-0.0417135,0,10557.652308,125.794174,-125.794174,0,20.996750199999997,0.9899319,-0.9899319,0,5910.272169100001,2236.2565197,11.8931,0.011000000000000001,-0.011000000000000001,0,621.061,7.1225,-7.1225,0,6250.0,136.01,-136.01,0,3.9191199999999995,0.08203200000000001,-0.08203200000000001,0,1.9992501,0.0914069,-0.0914069,0,0
2459396.413132,0.001456,-0.001456,0,7.4447733,0.0007480000000000001,-0.0007480000000000001,0,1.9537849999999999,0.2138235,-0.2138235,0,3778.5411682999998,188.69453000000001,-188.69453000000001,0,2.3349854,0.4071051,-0.4071051,0,5.6301538,392.8708578,11.2695,0.006999999999999999,-0.006999999999999999,0,30.0346,0.0233,-0.0233,0,3353.0,157.0,-157.0,0,4.84911,0.0016113,-0.0016113,0,0.375859,0.0111301,-0.0111301,0,0
2458417.605025,0.002079,-0.002079,0,17.9635083,9.300000000000001e-05,-9.300000000000001e-05,0,4.4297958,0.1771804,-0.1771804,0,1266.9451900000001,101.6182,-101.6182,0,3.2970197,0.2615083,-0.2615083,0,23.4693523,561.3646044,9.0567,0.006,-0.006,0,57.3973,0.0827,-0.0827,0,5229.0,183.0,-183.0,0,4.55429,0.424663,-0.424663,0,0.794471,0.0482412,-0.0482412,0,0
2459391.4485939997,0.002193,-0.002193,0,4.3744665000000005,0.0005906,-0.0005906,0,4.8751344,0.11988339999999999,-0.11988339999999999,0,7693.242518800001,233.49268999999998,-233.49268999999998,0,18.316902,0.8532609,-0.8532609,0,2659.7134911,1831.590843,11.0477,0.008,-0.008,0,627.308,10.7765,-10.7765,0,7305.0,134.849,-134.849,0,4.05424,0.0877405,-0.0877405,0,1.99827,0.0832713,-0.0832713,0,0
2459415.15198,0.002826,-0.002826,0,1.8498637999999998,3.82e-05,-3.82e-05,0,1.952,0.331,-0.331,0,210.0,0.5365,-0.5365,0,1.4817200000000001,0.108726,-0.108726,0,1062.34,1590.0,7.9147,0.006,-0.006,0,56.0739,0.09555,-0.09555,0,5834.0,128.702,-128.702,0,4.44433,0.0782619,-0.0782619,0,1.02,0.05,-0.05,0,0
2459393.257825,0.002897,-0.002897,0,10.3139474,0.0021369,-0.0021369,0,2.2386357000000006,0.7737189999999999,-0.7737189999999999,0,379.2425363,57.066981999999996,-57.066981999999996,0,2.0015927,3.5790455000000003,-3.5790455000000003,0,120.7902075,845.5273912999999,7.9147,0.006,-0.006,0,56.0739,0.09555,-0.09555,0,5834.0,128.702,-128.702,0,4.44433,0.0782619,-0.0782619,0,1.0173301,0.0490452,-0.0490452,0,0
2459391.337193,0.00262,-0.00262,0,2.455288,0.0003962,-0.0003962,0,1.9058494,0.1765685,-0.1765685,0,47322.81649,3386.856,-3386.856,0,14.0404539,0.9698009,-0.9698009,0,77.50473459999999,756.7489167,14.9826,0.008,-0.008,0,381.949,6.3825,-6.3825,0,3792.0,157.0,-157.0,0,4.638730000000001,0.0126343,-0.0126343,0,0.614823,0.0197802,-0.0197802,0,1
2459413.789549,0.000344,-0.000344,0,2.7518942,8.82e-05,-8.82e-05,0,1.259,0.151,-0.151,0,9770.0,3.30194,-3.30194,0,12.9899,0.655784,-0.655784,0,209.138,1059.0,10.3446,0.006,-0.006,0,213.604,1.191,-1.191,0,5856.0,131.0,-131.0,0,4.25,0.07,-0.07,0,1.28,0.06,-0.06,0,0
2459199.5492310002,0.000277,-0.000277,0,0.7649571,4e-07,-4e-07,0,1.094,0.065,-0.065,0,1900.0,492.738,-492.738,0,12.9538,4.0656,-4.0656,0,12939.9,2971.0,9.1577,0.006,-0.006,0,176.617,1.117,-1.117,0,6307.9,124.2,-124.2,0,3.97,0.11,-0.11,0,1.65,0.07,-0.07,0,0
2459396.331025,0.003711,-0.003711,0,10.6902243,0.0028584,-0.0028584,0,3.6343919000000002,0.3455307,-0.3455307,0,1194.6800426,93.679016,-93.679016,0,4.2441947,0.6093095000000001,-0.6093095000000001,0,146.5406102,887.3792076999999,10.5801,0.006,-0.006,0,210.858,0.935,-0.935,0,5844.0,134.577,-134.577,0,4.34318,0.0769439,-0.0769439,0,1.1451499,0.0565779,-0.0565779,0,0
2459397.922809,0.002486,-0.002486,0,8.856216499999999,0.0018969999999999998,-0.0018969999999999998,0,4.372035400000001,0.1607767,-0.1607767,0,1075.4756444,54.660427,-54.660427,0,3.8687101999999998,0.23440740000000002,-0.23440740000000002,0,190.1438532,947.0879743999999,8.5608,0.006,-0.006,0,87.8966,0.1805,-0.1805,0,6138.0,112.712,-112.712,0,4.43818,0.07695980000000001,-0.07695980000000001,0,1.07689,0.04523869999999999,-0.04523869999999999,0,0
2459391.2221419998,0.002404,-0.002404,0,1.5449339,0.00023359999999999999,-0.00023359999999999999,0,1.2199443,0.16468729999999998,-0.16468729999999998,0,5919.2726759,597.84424,-597.84424,0,12.895664100000001,1.2609448,-1.2609448,0,3717.1975591,1991.4695044,12.8939,0.008,-0.008,0,822.96,10.3085,-10.3085,0,6136.25,132.502,-132.502,0,4.1576699999999995,0.08856560000000001,-0.08856560000000001,0,1.4874001000000001,0.0734472,-0.0734472,0,1
2459392.577312,0.001546,-0.001546,0,3.9388853999999998,0.0004195,-0.0004195,0,5.311,0.57,-0.57,0,3838.648112,84.392876,-84.392876,0,13.2496825,0.7492794,-0.7492794,0,1990.1688831000001,1703.5003709000002,11.0672,0.006999999999999999,-0.006999999999999999,0,505.432,5.05,-5.05,0,5904.4,122.0,-122.0,0,3.84,0.08,-0.08,0,2.0955601,0.1001,-0.1001,0,0
2459392.1417779997,0.003068,-0.003068,0,5.7497142,0.0012238,-0.0012238,0,2.0664764,0.3018082,-0.3018082,0,13334.237871100002,1176.1993,-1176.1993,0,6.721292200000001,0.9854563000000001,-0.9854563000000001,0,21.774722399999998,550.944569,14.3668,0.008,-0.008,0,254.968,2.0625,-2.0625,0,3750.0,157.0,-157.0,0,4.6704099999999995,0.0106476,-0.0106476,0,0.5774,0.017461,-0.017461,0,0
2458440.43161,0.00029,-0.00029,0,3.5018023,2.4e-06,-2.4e-06,0,3.9179559999999998,0.034941900000000005,-0.034941900000000005,0,16196.191206,122.76418000000001,-122.76418000000001,0,22.103526000000002,1.061221,-1.061221,0,1744.6608389000003,1648.3426761,11.921,0.006,-0.006,0,674.155,10.14,-10.14,0,6383.9,54.6,-54.6,0,4.03,0.18,-0.18,0,1.6688900000000002,0.0794196,-0.0794196,0,0
2459376.4323150003,0.024719,-0.024719,0,28.665199199999996,0.0015659,-0.0015659,0,4.254,0.835,-0.835,0,1170.0,2.81232,-2.81232,0,2.38544,0.209585,-0.209585,0,10.7957,504.0,10.3859,0.006,-0.006,0,82.2168,0.1497,-0.1497,0,4818.0,125.8,-125.8,0,4.65,0.09,-0.09,0,0.69,0.05,-0.05,0,0
